연번,인허가기관,시도,시군구,업체명,소재지,대표전화,업종,처리방법
900,-,경기도,안산시,(주)서원,경기 안산시 단원구 목내동 402-3,031-365-8785,중간 재활용업,재활용
901,-,경기도,김포시,평창산업(주),경기 김포시 하성면 원산리 122-7,031-989-7025,중간 재활용업,재활용
902,-,경기도,화성시,(주)유민기업,경기 화성시 남양읍 무하로36번길 29,031-355-0997,종합 재활용업,재활용
903,-,경기도,화성시,(주)서원화성공장,경기 화성시 마도면 쌍송리 666-1,031-355-9591,종합 재활용업,재활용
904,-,충청북도,단양군,(주)지알엠(국내),충북 단양군 매포읍 매포농공단지로 260 (상괴리203),043-767-4080,종합 재활용업,재활용
905,-,충청북도,음성군,(주)광메탈,충북 음성군 생극면 관성리 5-1,043-877-8871,중간 재활용업,재활용
906,-,충청북도,제천시,(주)케이엠,충북 제천시 내토로 1107 (고암동),043-642-9747,종합 재활용업,재활용
907,-,충청북도,옥천군,(주)미래리서스,"충북 옥천군 청산면 만월로 175 (만월리, 미래리서스공장)",043-733-7228,중간 재활용업,재활용
908,-,충청북도,진천군,(주)에코코리아,충북 진천군 덕산면 용몽리 694,043-537-5551,중간 재활용업,재활용
909,-,충청남도,공주시,(주)백제금속,충남 공주시 유구읍 유구외곽로 39 (녹천리),041-841-9955,종합 재활용업,재활용
910,-,전라북도,군산시,(주)골든리버,전북 군산시 군산산단1길 50 (비응도동),063-467-3807,종합 재활용업,재활용
911,-,전라북도,군산시,(주)단석산업 군산1공장,전북 군산시 소룡동 1582-13,063-464-3541,종합 재활용업,재활용
912,-,전라남도,광양시,(주)리스텍비즈,전남 광양시 금호동 제철로 2148-97 (금호동 859),061-797-2011,종합 재활용업,재활용
913,-,전라남도,광양시,(주)제철세라믹,전남 광양시 태인동 태인3길 80 1659번지,061-791-1850,종합 재활용업,재활용
914,-,전라남도,순천시,(주)지에스디케이,"전남 순천시 해룡면 율촌산단2로 23 (신성리, ㈜지에스디케이)",061-740-2782,종합 재활용업,재활용
915,-,경상북도,경주시,주식회사 징크옥사이드코퍼레이션,경북 경주시 천북면 천북산단로1길 8-65 징콕스코리아주식회사,054-778-7614,종합 재활용업,재활용
916,-,경상북도,경주시,베페사징크코리아주식회사,경북 경주시 천북면 천북산단로 265-15,054-777-3111,종합 재활용업,재활용
917,-,경상북도,포항시,(주)SIMPAC 포항1공장,경북 포항시 남구 괴동로 153 (괴동동),054-271-8743,종합 재활용업,재활용
918,-,경상북도,경주시,(주)황조,경북 경주시 안강읍 두류길 149 (두류공단) (주)황조,054-763-1711,종합 재활용업,재활용
919,-,경상북도,경주시,양정산업주식회사 경주지점,경북 경주시 안강읍 두류길 218-96 양정산업주식회사 경주지점,054-763-0581,종합 재활용업,재활용
920,-,경상북도,포항시,동일산업(주),"경북 포항시 남구 장흥동 괴동로 112 (장흥동,동일산업)",054-288-7781,종합 재활용업,재활용
921,-,경상북도,영천시,(주)동산에스엔알 영천공장,경북 영천시 금호읍 오계공단길 6-1,054-332-8443,종합 재활용업,재활용
922,-,경상북도,경주시,(주)광태산업,경북 경주시 외동읍 모화리 50-66,054-774-8334,종합 재활용업,재활용
923,-,경상북도,영천시,(주)국제금속,경북 영천시 금호읍 오계공단길 1-61,054-338-6625,종합 재활용업,재활용
924,-,경상북도,포항시,(주)레스코,경북 포항시 남구 중앙로62번길 4-1 (해도동),054-283-7930,중간 재활용업,재활용
925,-,경상남도,합천군,대경케미칼(주),경남 합천군 율곡면 대야로 1707 (와리),055-933-0090,종합 재활용업,재활용
926,-,경상남도,함안군,(주)화창,경남 함안군 칠서면 공단북길 78 ((주)화창),055-589-9037,종합 재활용업,재활용
927,-,경상남도,김해시,(주)비에스씨,경남 김해시 진영읍 본산리 858-15,055-346-4224,중간 재활용업,재활용
928,-,경상남도,김해시,(주)동산리싸이클링,경남 김해시 주촌면 내삼리 534-3,055-338-6229,종합 재활용업,재활용
929,-,경상남도,김해시,(주)이알,경남 김해시 한림면 안하로116번길 42,055-321-2203,종합 재활용업,재활용
930,-,경기도,화성시,(주)유민기업,경기 화성시 남양읍 무하로36번길 29,031-355-0997,종합 재활용업,재활용
931,-,울산광역시,남구,(주)일진신소재,"울산 남구 신여천로 41 (여천동,국제플랜트(주))",052-258-6471,종합 재활용업,재활용
932,-,울산광역시,울주군,GS에코메탈(주),울산 울주군 온산읍 화산1길 75-34 (화산리),052-237-5405,중간 재활용업,재활용
933,-,전라북도,군산시,성일하이메탈(주),전북 군산시 군산산단로 143-15 (비응도동),063-462-0162,종합 재활용업,재활용
934,-,전라북도,군산시,(주)골든리버,전북 군산시 군산산단1길 50 (비응도동),063-467-3807,종합 재활용업,재활용
935,-,전라남도,여수시,케이씨환경서비스(주)[재활용전문]-월내,전남 여수시 진달래길 310-75 (월내동),061-685-4149,종합 재활용업,재활용
936,-,경상북도,경산시,(주)영신금속,경북 경산시 진량읍 신상리 1206-11,053-856-6486,종합 재활용업,재활용
937,-,경상북도,경주시,주식회사 승헌 제2공장,경북 경주시 강동면 강동산단로1길 86-39 (왕신리),054-763-6684,종합 재활용업,재활용
938,-,경상남도,김해시,(주)건양메탈,경남 김해시 한림면 김해대로916번길 54-27 (주)건양메탈,055-345-2647,종합 재활용업,재활용
939,-,경상남도,함안군,홍징자원(주),경남 함안군 군북면 원북리 13-2,055-585-2240,중간 재활용업,재활용
940,-,경상남도,김해시,(주)영신금속김해공장,경남 김해시 유하로133번길 35 (유하동),055-337-6480,중간 재활용업,재활용
941,-,경상남도,김해시,(주)이알,경남 김해시 한림면 안하로116번길 42,055-321-2203,종합 재활용업,재활용
942,-,인천광역시,서구,엘티메탈(주),인천 서구 가좌동 173-89,032-714-5621,종합 재활용업,재활용
943,-,인천광역시,서구,(주)에닉스,인천 서구 가좌동 178-32,032-574-0025,중간 재활용업,재활용
944,-,경기도,평택시,(주)엔에이치리사이텍컴퍼니,"경기 평택시 현덕면 현덕로 350-3 ,350-4",02-1899-2567,종합 재활용업,재활용
945,-,경기도,안산시,(주)화성씨제이,경기 안산시 단원구 별망로269번길 63 (성곡동),031-495-5691,종합 재활용업,재활용
946,-,경기도,화성시,(주)하나이앤에스(처리),"경기 화성시 장안면 노진리 16-11, 16-13",031-351-8872,중간 재활용업,재활용
947,-,충청남도,논산시,(주)태성공영,충남 논산시 상월면 상월로 216-20,042-633-7520,종합 재활용업,재활용
948,-,전라북도,군산시,성일하이메탈(주),전북 군산시 군산산단로 143-15 (비응도동),063-462-0162,종합 재활용업,재활용
949,-,인천광역시,남동구,경외산업,인천 남동구 논현동 429-7,0328185592,중간 재활용업,재활용
950,-,부산광역시,강서구,(주)금산,부산 강서구 송정동 녹산산업중로 259 (송정동),051-831-6060,중간 재활용업,재활용
951,-,부산광역시,강서구,동락화학공업사,부산 강서구 송정동 녹산산단165로14번길 11-5 (송정동),051-831-6457,중간 재활용업,재활용
952,-,부산광역시,강서구,(주)정산인터내셔널,부산 강서구 송정동 녹산산단382로49번길 11 (송정동),051-960-3252,중간 재활용업,재활용
953,-,인천광역시,역시,(주)덕성,인천 남동구 남촌동 616-9 남동공단 9B-7L,0328142191,종합 재활용업,재활용
954,-,광주광역시,광산구,호남자원(광산구),광주 광산구 안청동 737-3,062-945-4455,중간 재활용업,재활용
955,-,대전광역시,대덕구,유니온정유(주),대전 대덕구 평촌동 148-1,042-933-0025,종합 재활용업,재활용
956,-,울산광역시,남구,덕화산업,"울산 남구 여천동 장생포로19번길 37 (여천동,덕화산업)",052-272-6325,종합 재활용업,재활용
957,-,울산광역시,남구,대흥산업(주),울산 남구 처용로 662 (황성동),052-276-4431,최종 재활용업,재활용
958,-,울산광역시,남구,(주)에너텍(울산),울산 남구 신여천로 99 (여천동),052-276-3914,중간 재활용업,재활용
959,-,울산광역시,남구,수성에스피시티(주),울산 남구 용잠로74번길 18 (부곡동),052-256-7445,중간 재활용업,재활용
960,-,울산광역시,남구,명성기업(주),"울산 남구 여천동 장생포로19번길 11-31 (여천동,명성기업(주))",052-276-6500,종합 재활용업,재활용
961,-,울산광역시,남구,(주)유수에너지,울산 남구 용연로 295-150 (용연동),052-256-3533,중간 재활용업,재활용
962,-,울산광역시,남구,삼영기업(주),울산 남구 용연로98번길 28 (용연동),052-257-0110,중간 재활용업,재활용
963,-,울산광역시,울주군,(주)네오 - 1공장,울산 울주군 온산읍 화산로 13 네오1공장,052-237-0451,중간 재활용업,재활용
964,-,울산광역시,울주군,(주)에코앤리소스,울산 울주군 삼동면 삼동로 63 ((주)에코앤리소스),052-913-3625,종합 재활용업,재활용
965,-,울산광역시,울주군,(주)네오 - 2공장,"울산 울주군 온산읍 우봉강양로 3-92 (우봉리, 네오) 2공장",052-237-0451,중간 재활용업,재활용
966,-,울산광역시,남구,한길(주),울산 남구 용연동 용연로 189 (용연동),052-256-6543,종합 재활용업,재활용
967,-,울산광역시,울주군,한원정밀화학(주),울산 울주군 온산읍 이진로 8,052-239-4931,중간 재활용업,재활용
968,-,울산광역시,울주군,(주)보성정유,울산 울주군 온산읍 화산로 121-1,052-237-0017,종합 재활용업,재활용
969,-,울산광역시,남구,NC울산(주)-처리자,울산 남구 용잠로 339 (용잠동),052-256-0111,중간 재활용업,재활용
970,-,울산광역시,남구,명진산업,울산 남구 장생포로19번길 5 (여천동),052-274-6766,중간 재활용업,재활용
971,-,울산광역시,울주군,온산서가산업,울산 울주군 온산읍 화산로 178,052-238-1975,중간 재활용업,재활용
972,-,울산광역시,울주군,(주)화성,울산 울주군 온산읍 회학3길 34 (주)화성,052-237-2929,종합 재활용업,재활용
973,-,세종특별자치도,별자치,금강리싸이클링,세종 청원군 부강면 시목부강로 453 금강리싸이클링,044-277-6684,중간 재활용업,재활용
974,-,세종특별자치도,전의면,(주)이원켐텍,세종 전의면 산단길 21-142 (주)이원켐텍,044-868-2175,종합 재활용업,재활용
975,-,경기도,시흥시,(주)대생산업,경기 시흥시 조남동 218-5,0314055213,중간 재활용업,재활용
976,-,경기도,오산시,대원화성(주),"경기 오산시 외삼미동 경기대로 868-14 (외삼미동,대원화성(주))",031-372-3992,중간 재활용업,재활용
977,-,경기도,화성시,동광산업,경기 화성시 장안면 수촌리 284-1,031-351-5234,중간 재활용업,재활용
978,-,경기도,용인시,케이씨환경산업(주),경기 용인시 처인구 백암면 죽양대로 829 (KC환경물류산업),031-323-5893,중간 재활용업,재활용
979,-,경기도,화성시,경기알엔씨,경기 화성시 향남읍 솔태상두길 291-25 (백토리),031-352-9771,중간 재활용업,재활용
980,-,경기도,화성시,진우산업(주),경기 화성시 정남면 내향로 240-55 (귀래리),0313663675,중간 재활용업,재활용
981,-,경기도,여주군,상원기공,경기 여주군 점동면 뇌곡리 325-3,031-884-2890,중간 재활용업,재활용
982,-,경기도,의왕시,성신금속상사,경기 의왕시 오전동 880,031-455-9066,종합 재활용업,재활용
983,-,경기도,안산시,덕산약품공업(주),경기 안산시 단원구 성곡동 635-1,031-495-4055,종합 재활용업,재활용
984,-,경기도,안성시,덕산실업(주),경기 안성시 미양면 미양로 269-130,0316711241,종합 재활용업,재활용
985,-,경기도,김포시,(주)리크린폼,경기 김포시 통진읍 가현리 865-38 12동,031-988-5182,종합 재활용업,재활용
986,-,경기도,평택시,(주)클린코리아,경기 평택시 진위면 서탄로 43-6 ((주)클린코리아),031-668-0211,종합 재활용업,재활용
987,-,경기도,평택시,동우화인켐(주)평택공장,경기 평택시 포승읍 포승공단로117번길 35 (동우화인켐(주)평택공장),031-659-4527,종합 재활용업,재활용
988,-,경기도,안산시,덕산약품공업(주) 2공장,"경기 안산시 단원구 신원로133번길 56 (성곡동,덕산약품공업(주))",031-495-4055,종합 재활용업,재활용
989,-,경기도,시흥시,(주)교우산업,경기 시흥시 공단1대로 244,0314990617,종합 재활용업,재활용
990,-,경기도,평택시,(주)교우산업 평택공장,경기 평택시 포승읍 원정리 1206-12,031-647-0737,종합 재활용업,재활용
991,-,경기도,안산시,현대드럼산업(주),"경기 안산시 단원구 번영로10번길 9 (성곡동, 시화공단 4바 610-1 현대드럼산업)",031-431-0266,종합 재활용업,재활용
992,-,경기도,화성시,중부산업(주),경기 화성시 팔탄면 하저리 16-1,031-356-8551,종합 재활용업,재활용
