갈래,업체명,권역,시도,시군구,주소,대표전화,허가현황,처리가능폐기물,보유장비,자료출처
수집·운반,지원산업,충청권역,충청남도,서산시,충청남도 서산시 대산읍 명지1로 234,,폐기물 수집·운반업체 (서산센터 관할),폐수처리오니 등 11종,탱크로리 1대대,03 지자체 관할 폐기물·중장비 업체
수집·운반,청송산업㈜,충청권역,충청남도,홍성군,충청남도 홍성군 홍성읍 백월로 57,,폐기물 수집·운반업체 (서산센터 관할),"폐합성수지류, 폐합성고무류, 폐폴리우레탄폼류, 폐발포합성수지 등",암롤트럭 2대대,03 지자체 관할 폐기물·중장비 업체
수집·운반,코스람산업(주),충청권역,충청남도,당진시,충남 당진시 순성면 틀모시로 216,041-352-0780,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,태림산업㈜,충청권역,충청남도,당진시,"충청남도 당진시 시청2로 20, 503호",041-355-5660,폐기물 수집·운반업체 (서산센터 관할),,암롤트럭 1대,03 지자체 관할 폐기물·중장비 업체
수집·운반,하나환경(주),충청권역,충청남도,천안시,충청남도 천안시 동남구 광덕면 광덕로 258-37,041-568-0116,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,한울환경주식회사,충청권역,충청남도,논산시,충남 논산시 계백로 1201,0419802900,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,혁성자원,충청권역,충청남도,서산시,충청남도 서산시 대산읍 충의로 2687-88,,폐기물 수집·운반업체 (서산센터 관할),정수처리오니 등 39종,기계식상차장치부착차량 3대대,03 지자체 관할 폐기물·중장비 업체
수집·운반,현무환경(주),충청권역,충청남도,천안시,충남 천안시 서북구 직산읍 남산리9-52,041-561-0949,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,화서유지상사,충청권역,충청남도,당진시,충청남도 당진시 당진시장길 74,041-352-7312,폐기물 수집·운반업체 (서산센터 관할),,암롤트럭 2대,03 지자체 관할 폐기물·중장비 업체
수집·운반,(주)금강티앤씨,충청권역,충청북도,청주시,충북 청주시 흥덕구 내거로52번길 16 (서촌동),043-236-2056,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)대일기업,충청권역,충청북도,청주시,충북 청주시 흥덕구 강내면 황탄리길 150,0432326476,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)대한철거산업(운반),충청권역,충청북도,청주시,충북 청주시 서원구 3순환로 242,043-285-4040,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)디에스이엔지(지정),충청권역,충청북도,청주시,충북 청주시 서원구 남이면 양촌리102-1,043-295-4560,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)디와이솔루션-지정운반,충청권역,충청북도,진천군,충북 진천군 문백면 문진로 320-65,043-537-6541,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)디와이텍,충청권역,충청북도,제천시,충북 제천시 단양로 3020 2층(대랑동),043-653-4018,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)문화환경개발(운반),충청권역,충청북도,충주시,충북 충주시 안림동477-2,043-853-0369,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)범창,충청권역,충청북도,진천군,충북 진천군 이월면 수평1길 126,043-534-5800,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)범창산업,충청권역,충청북도,제천시,충북 제천시 단양로3309-1(고명동),043-646-3194,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)보건환경산업,충청권역,충청북도,청주시,충북 청주시 상당구 평촌동345번지,043-233-4402,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)산수개발환경,충청권역,충청북도,충주시,충북 충주시 칠금동287번지,043-845-1143,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청 / 폐기물 수집·운반업체 (충주센터 관할),"오니류, 고형화폐기물, 폐촉매, 폐흡착제 및 폐흡수제 등",카고트럭 2대대,03 지자체 관할 폐기물·중장비 업체 / 14 폐기물처리업체 전국취합
수집·운반,(주)오성아이케이진천지점(1공장),충청권역,충청북도,진천군,충북 진천군 이월면 장수로 381,043-537-2020,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)중원인더스트리,충청권역,충청북도,충주시,충북 충주시 목행산단7로 10 (목행동),043-853-9027,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)진성리텍,충청권역,충청북도,청주시,충북 청주시 청원구 오창읍 중신길 50-12,043-716-0007,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)천지화학,충청권역,충청북도,진천군,충북 진천군 덕산읍 화상리135-7,043-537-8090,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)충청환경,충청권역,충청북도,옥천군,충북 옥천군 청산면 인정리962번지,043-731-1797,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)케이그린,충청권역,충청북도,청주시,충북 청원군 현도면시목외천로 287-18,043-235-1415,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 수집·운반업 · 처리방법 수집·운반 · 원주지방환경청 / 폐기물 수집·운반업체 (충주센터 관할),"폐염산, 폐황산, 폐질산, 폐불산, 그밖의폐산, 폐가성소다수, 그밖의 폐알칼리 등",암롤트럭 6대대,03 지자체 관할 폐기물·중장비 업체 / 14 폐기물처리업체 전국취합
수집·운반,(주)한사랑산업보건연구소,충청권역,충청북도,청주시,충북 청주시 상당구 가덕면 단재로 1486-13,043-291-2588,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,광도이앤씨(주),충청권역,충청북도,청주시,충북 청주시 흥덕구 옥산면 호죽성재로 105-2,043-232-5182,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 중간 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,대덕정유(주),충청권역,충청북도,청주시,충청북도 청주시 서원구 현도면 양지시목로 39,042-933-5172,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,대로이엔씨(주)-운반,충청권역,충청북도,청주시,충북 청주시 서원구 남이면 남석로 87-9,043-223-7904,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,대영산업(주),충청권역,충청북도,제천시,충북 제천시 고암동208-2,043-646-0663,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청,,,14 폐기물처리업체 전국취합
수집·운반,미래이에스(주),충청권역,충청북도,청주시,충북 청원군 오창면 모정리110-2,043-216-2601,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,미지산업(주),충청권역,충청북도,진천군,충북 진천군 이월면 수청길 153,043-535-7361,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,반도환경(주),충청권역,충청북도,청주시,충북 청주시 상당구 월오동436-3,043-214-3270,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,주)대림 청주임시보관장소,충청권역,충청북도,청주시,충북 청주시 서원구 현도면 현도시동길 53,063-468-5455,수집·운반업 · 처리방법 수집·운반 · 전북지방환경청,,,14 폐기물처리업체 전국취합
수집·운반,주식회사 서윤산업,충청권역,충청북도,청주시,충북 청주시 흥덕구 옥산면 환희길 116,043-273-8804,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,주식회사에이치아이에너지,충청권역,충청북도,진천군,충북 진천군 진천읍 송두4길 47-8,0435362206,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,중앙건기㈜,충청권역,충청북도,충주시,충청북도 충주시 앙성면 가곡로 1670\_ 1층 102호,043-852-7008,폐기물 수집·운반업체 (충주센터 관할),"폐수처리오니 보크사이트잔재물, 그 밖의 공정오니, 폐수산화나트륨(고상), 폐수산화칼슘(고상), 화학점결폐주물사 사업장폐기물 소각시설 비산재 등",덤프트럭 2대대,03 지자체 관할 폐기물·중장비 업체
수집·운반,천지에코(주),충청권역,충청북도,청주시,충북 청주시 흥덕구 남석로 535-40,043-232-5172,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,천지이에스(주),충청권역,충청북도,청주시,충북 청주시 상당구 영운천로153번길 12,043-905-4952,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,케이지환경서비스주식회사,충청권역,충청북도,청주시,충북 청주시 흥덕구 강내면 태성1길 20-34,043-233-7464,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,해동산업개발,충청권역,충청북도,청주시,충청북도 청주시 청원구 외남로104번길 42,043-213-8248,수집·운반업 · 처리방법 수집·운반 · 금강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,화신산업(주),충청권역,충청북도,제천시,충북 제천시 내토로 1107 1층(고암동),043-653-9745,수집·운반업 · 처리방법 수집·운반 · 원주지방환경청,,,14 폐기물처리업체 전국취합
중간처분(소각),(주)동해이엠씨,강원권역,강원특별자치도,동해시,강원 동해시 공단2로 16(구호동 243-24),033-522-4900,중간처분업 · 처리방법 소각 · 원주지방환경청,,,14 폐기물처리업체 전국취합
중간처분(소각),(주)창원에너텍,경상권역,경상남도,창원시,경남 창원시 성산구 남면로113번길 27,055-273-0500,중간처분업 · 처리방법 소각 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
중간처분(소각),NC양산(주),경상권역,경상남도,양산시,경남 양산시 산막동332-3,055-367-1515,중간처분업 · 처리방법 소각 · 낙동강유역환경청 / 지정폐기물 중간처분 (울산센터 관할),"폐유(액상, 고상), 기타폐유기용제, 폐합성고분자화합물(폐합성수지, 폐합성고무)",,03 지자체 관할 폐기물·중장비 업체 / 14 폐기물처리업체 전국취합
